F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-List<String>,F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-FileSystem,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-TokenStreamComponents,F16-NamedList,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-Map<String Object>,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-double,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-long[],F3-Path,F3-Locale,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F7-/=,F12-long,F12-int,F12-BytesRef,F12-SpanQuery,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-Map<String Object>,F12-NamedList,F12-String,F12-Scorer,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.index.TokenStreamComponents,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.lang.Double,F6-java.util.Date,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-jj_consume_token,F1-next,F1-createRequestParameters,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-load,F1-getName,F1-toString,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.lang.Error,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-PostingsEnum,F5-FastInputStream,F5-java.lang.Number,F5-Similarity,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-maxSize,F9-stream,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-File,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-NamedList,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-ConstantBulkScorer,F8-BloomFilteredTermsEnum,F8-DirectoryFile,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HavingStream,F8-HashCollector,F8-FixedQueue<E>,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-NA,F11-collection,F11-params,F11-log,F11-startOffset,F11-field,F11-failedPings,F11-start,F11-token,F11-replica,F11-propertyName,F11-elapsedTime,F11-endOffset,F11-vs,F11-fst,F11-query,F11-name,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-jbernste@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-thelabdude@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.6611957796014069,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,3,31,1,32,0.35873388042203985,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,3,31,1,32,0.4232121922626026,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.8194607268464243,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.6295427901524033,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.5263774912075029,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.7280187573270809,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.2801875732708089,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,3,31,1,32,0.2567409144196952,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.22977725674091443,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,4,31,1,32,0.3305978898007034,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
3229,org/apache/solr/client/solrj/request/schema,org/apache/solr/client/solrj/request/schema/SchemaRequest.java,10,true,0,6,77,28,3,31,1,32,0.3083235638921454,496,249,0.5020161290322581,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,BAD_PRACTICE,0.03648124191461837,SE_NO_SERIALVERSIONID,19,3,0,0.006200396825396825,0.006200396825396825,0.0,0.0,0.04964539007092199,0.001150749397942146,0.1191553544494721,0.2537610231174718,-0.8156028368794326,0.0033635187580853816,0.01759379042690815,0.2537610231174718,-1.0,-1.0,0,58,10,3229,877,0.6633119853613907,0,0,877,877,0.33479039237352637,725,0,0,725,0,725,725,0.6633119853613907,725,877,0,0,0,725,877,877,0.33479039237352637,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,25862,58,3229,open
